,file,urls,proc_pid,udp,tcp,hosts,requests,domains,pid,process_name,ppid,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
19,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2150203, 'time': 16.66040015220642, 'dport': 53, 'sport': 59059}","{'src': '192.168.56.40', 'dst': '40.125.122.176', 'offset': 1741874, 'time': 36.20195412635803, 'dport': 443, 'sport': 49715}",96.7.198.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0139D44E-6AFE-49F2-8690-3DAFCAE6FFB8}\PreCreate,N/A
20,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2150437, 'time': 2.4214460849761963, 'dport': 53, 'sport': 60139}","{'src': '192.168.56.40', 'dst': '40.125.122.176', 'offset': 1748793, 'time': 38.63810205459595, 'dport': 443, 'sport': 49717}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7BE16610-1F7F-44AC-BFF0-83E15F2FFCA1}\LocalRedirectOnly,N/A
21,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2150733, 'time': 77.8176121711731, 'dport': 53, 'sport': 60493}","{'src': '192.168.56.40', 'dst': '40.125.122.176', 'offset': 1755713, 'time': 89.04748201370239, 'dport': 443, 'sport': 49726}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\Roamable,N/A
22,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2151541, 'time': 62.66932916641235, 'dport': 53, 'sport': 61720}","{'src': '192.168.56.40', 'dst': '40.90.23.206', 'offset': 1766138, 'time': 14.311783075332642, 'dport': 443, 'sport': 49677}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A77F5D77-2E2B-44C3-A6A2-ABA601054A51}\LocalizedName,N/A
23,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2151824, 'time': 27.658324003219604, 'dport': 53, 'sport': 61778}","{'src': '192.168.56.40', 'dst': '40.90.23.206', 'offset': 1868505, 'time': 14.086279153823853, 'dport': 443, 'sport': 49679}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Name,N/A
24,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2152054, 'time': 17.688775062561035, 'dport': 53, 'sport': 61831}","{'src': '192.168.56.40', 'dst': '40.90.23.206', 'offset': 1874379, 'time': 15.287847995758057, 'dport': 443, 'sport': 49680}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{43668BF8-C14E-49B2-97C9-747784D784B7}\RelativePath,N/A
25,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2152403, 'time': 15.332423210144043, 'dport': 53, 'sport': 63537}","{'src': '192.168.56.40', 'dst': '52.177.166.224', 'offset': 1928689, 'time': 23.254423141479492, 'dport': 443, 'sport': 49695}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{8AD10C31-2ADB-4296-A8F7-E4701232C972}\Security,N/A
26,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2152680, 'time': 15.503918170928955, 'dport': 53, 'sport': 63794}","{'src': '192.168.56.40', 'dst': '52.177.166.224', 'offset': 1940565, 'time': 73.51834201812744, 'dport': 443, 'sport': 49722}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A990AE9F-A03B-4e80-94BC-9912D7504104}\Security,N/A
27,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2153084, 'time': 10.691794157028198, 'dport': 53, 'sport': 64341}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1949710, 'time': 15.772343158721924, 'dport': 443, 'sport': 49682}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{C1BAE2D0-10DF-4334-BEDD-7AA20B227A9D}\FolderTypeID,N/A
28,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 2153517, 'time': 44.86424398422241, 'dport': 53, 'sport': 65356}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 1959564, 'time': 19.706727027893066, 'dport': 443, 'sport': 49690}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{10C07CD0-EF91-4567-B850-448B77CB37F9}\FolderTypeID,N/A
0,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 175698, 'time': 4.968192100524902, 'dport': 137, 'sport': 137}","{'src': '192.168.56.40', 'dst': '13.107.4.52', 'offset': 1534, 'time': 3.81059193611145, 'dport': 80, 'sport': 49677}",13.107.4.52,ocsp.digicert.com,"{'ip': '', 'domain': 'DESKTOP-QNLTN06.local'}",572.0,lsass.exe,444.0,C:\Users\Administrador\AppData\Local\Temp\nsd4E22.tmp,ext-ms-win-rtcore-ntuser-integration-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B94237E7-57AC-4347-9151-B08C6C32D1F7}\DefinitionFlags,N/A
1,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 181314, 'time': 9.159559965133667, 'dport': 138, 'sport': 138}","{'src': '192.168.56.40', 'dst': '13.68.93.109', 'offset': 2975, 'time': 38.555344104766846, 'dport': 443, 'sport': 49712}",13.68.93.109,sls.update.microsoft.com,"{'ip': '200.41.11.126', 'domain': 'ctldl.windowsupdate.com'}",556.0,7-ZipPortable_9.20_Rev_2.paf.exe,1680.0,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\modern-header.bmp,C:\Users\ADMINI~1\AppData\Local\Temp\nsi4E42.tmp\FindProcDLL.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E555AB60-153B-4D17-9F04-A5FE99FC15EC}\Name,N/A
2,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.251', 'offset': 240662, 'time': 2.921627998352051, 'dport': 5353, 'sport': 5353}","{'src': '192.168.56.40', 'dst': '13.68.93.109', 'offset': 10538, 'time': 107.43650794029236, 'dport': 443, 'sport': 49727}",142.250.64.142,client.wns.windows.com,"{'ip': '186.42.100.142', 'domain': 'r3---sn-jou-0pvz.gvt1.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\modern-wizard.bmp,C:\Users\ADMINI~1\AppData\Local\Temp\nsi4E42.tmp\System.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Stream,N/A
3,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.252', 'offset': 241590, 'time': 4.915412902832031, 'dport': 5355, 'sport': 53955}","{'src': '192.168.56.40', 'dst': '13.68.93.109', 'offset': 17674, 'time': 125.33336305618286, 'dport': 443, 'sport': 49733}",172.217.3.142,go.microsoft.com,"{'ip': '52.191.219.104', 'domain': 'settings-win.data.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp,SHFOLDER,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\InfoTip,N/A
4,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.252', 'offset': 241772, 'time': 2.9227259159088135, 'dport': 5355, 'sport': 64066}","{'src': '192.168.56.40', 'dst': '13.68.93.109', 'offset': 25283, 'time': 133.5420958995819, 'dport': 443, 'sport': 49734}",172.217.8.67,ctldl.windowsupdate.com,"{'ip': '172.217.2.195', 'domain': 'update.googleapis.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\ioSpecial.ini,api-ms-win-core-com-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{54EED2E0-E7CA-4fdb-9148-0F4247291CFA}\PreCreate,N/A
5,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 251520, 'time': 2.994374990463257, 'dport': 3702, 'sport': 50688}","{'src': '192.168.56.40', 'dst': '142.250.64.142', 'offset': 32017, 'time': 26.007288932800293, 'dport': 443, 'sport': 49704}",186.42.100.142,r3---sn-jou-0pvz.gvt1.com,"{'ip': '142.250.64.174', 'domain': 'redirector.gvt1.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\LangDLL.dll,C:\Windows\System32\MSCTF.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{724EF170-A42D-4FEF-9F26-B60E846FBA4F}\FolderTypeID,N/A
6,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 260592, 'time': 48.43720197677612, 'dport': 3702, 'sport': 58774}","{'src': '192.168.56.40', 'dst': '172.217.3.142', 'offset': 39551, 'time': 72.36862206459045, 'dport': 80, 'sport': 49719}",192.16.48.200,clients2.google.com,"{'ip': '96.7.198.96', 'domain': 'go.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nss4DE2.tmp,ext-ms-win-rtcore-ntuser-window-ext-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0762D272-C50A-4BB0-A382-697DCD729B80}\Description,N/A
7,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 270140, 'time': 18.400459051132202, 'dport': 3702, 'sport': 61832}","{'src': '192.168.56.40', 'dst': '172.217.8.67', 'offset': 40906, 'time': 63.04626798629761, 'dport': 443, 'sport': 49717}",192.16.58.8,settings-win.data.microsoft.com,"{'ip': '172.217.2.142', 'domain': 'clients2.google.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\FindProcDLL.dll,C:\Users\ADMINI~1\AppData\Local\Temp\nsi4E42.tmp\LangDLL.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{905e63b6-c1bf-494e-b29c-65b732d3d21a}\Stream,N/A
8,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 279688, 'time': 3.2750120162963867, 'dport': 1900, 'sport': 64069}","{'src': '192.168.56.40', 'dst': '186.42.100.142', 'offset': 51137, 'time': 75.03957509994507, 'dport': 80, 'sport': 49720}",20.44.85.237,kv601.prod.do.dsp.mp.microsoft.com,"{'ip': '13.68.93.109', 'domain': 'sls.update.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\InstallOptions.dll,RichEd20,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\ParsingName,N/A
9,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 287404, 'time': 3.2888529300689697, 'dport': 3702, 'sport': 64071}","{'src': '192.168.56.40', 'dst': '192.16.48.200', 'offset': 166035, 'time': 31.492095947265625, 'dport': 80, 'sport': 49706}",20.54.24.246,geo-prod.do.dsp.mp.microsoft.com,"{'ip': '23.14.186.68', 'domain': 'kv601.prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsi4E42.tmp\System.dll,kernel32.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B88F4DAA-E7BD-49a9-B74D-02885A5DC765}\InfoTip,N/A
10,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '239.255.255.250', 'offset': 296952, 'time': 11.07583999633789, 'dport': 3702, 'sport': 64342}","{'src': '192.168.56.40', 'dst': '192.16.48.200', 'offset': 167520, 'time': 31.49023199081421, 'dport': 80, 'sport': 49707}",23.14.186.68,displaycatalog.mp.microsoft.com,"{'ip': '13.107.4.52', 'domain': 'www.msftconnecttest.com'}",N/A,N/A,N/A,N/A,C:\Windows\system32\ole32.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{289A9A43-BE44-4057-A41B-587A76D7E7F9}\Name,N/A
11,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 607340, 'time': 22.809288024902344, 'dport': 53, 'sport': 50453}","{'src': '192.168.56.40', 'dst': '192.16.48.200', 'offset': 169005, 'time': 31.49072003364563, 'dport': 80, 'sport': 49708}",40.90.23.153,www.msftconnecttest.com,"{'ip': '192.16.58.8', 'domain': 'ocsp.digicert.com'}",N/A,N/A,N/A,N/A,rpcrt4.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2112AB0A-C86A-4ffe-A368-0DE96E47012E}\PublishExpandedPath,N/A
12,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 608157, 'time': 73.5082631111145, 'dport': 53, 'sport': 50753}","{'src': '192.168.56.40', 'dst': '192.16.48.200', 'offset': 170712, 'time': 95.1214599609375, 'dport': 80, 'sport': 49723}",52.177.166.224,redirector.gvt1.com,"{'ip': '40.90.23.153', 'domain': 'login.live.com'}",N/A,N/A,N/A,N/A,comctl32,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{56784854-C6CB-462B-8169-88E350ACB882}\StreamResourceType,N/A
13,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 608505, 'time': 36.287445068359375, 'dport': 53, 'sport': 52056}","{'src': '192.168.56.40', 'dst': '192.16.58.8', 'offset': 172200, 'time': 34.41311812400818, 'dport': 80, 'sport': 49709}",52.191.219.104,update.googleapis.com,"{'ip': '', 'domain': 'displaycatalog.mp.microsoft.com'}",N/A,N/A,N/A,N/A,PSAPI.DLL,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B2C5E279-7ADD-439F-B28C-C41FE1BBF672}\Icon,N/A
14,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 608782, 'time': 62.46281695365906, 'dport': 53, 'sport': 54184}","{'src': '192.168.56.40', 'dst': '192.16.58.8', 'offset': 174034, 'time': 34.45084595680237, 'dport': 80, 'sport': 49710}",8.8.8.8,DESKTOP-QNLTN06.local,"{'ip': '52.184.217.56', 'domain': 'geo-prod.do.dsp.mp.microsoft.com'}",N/A,N/A,N/A,N/A,C:\Users\ADMINI~1\AppData\Local\Temp\nsi4E42.tmp\InstallOptions.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2A00375E-224C-49DE-B8D1-440DF7EF3DDC}\FolderTypeID,N/A
15,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 608992, 'time': 68.31070590019226, 'dport': 53, 'sport': 55164}","{'src': '192.168.56.40', 'dst': '20.44.85.237', 'offset': 182066, 'time': 13.669374942779541, 'dport': 443, 'sport': 49685}",96.7.198.96,login.live.com,N/A,N/A,N/A,N/A,N/A,comctl32.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Category,N/A
16,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 609293, 'time': 23.140641927719116, 'dport': 53, 'sport': 55536}","{'src': '192.168.56.40', 'dst': '20.44.85.237', 'offset': 222136, 'time': 22.46591305732727, 'dport': 443, 'sport': 49695}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Favorites,N/A
17,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 609572, 'time': 25.456835985183716, 'dport': 53, 'sport': 58050}","{'src': '192.168.56.40', 'dst': '20.54.24.246', 'offset': 232638, 'time': 8.122705936431885, 'dport': 443, 'sport': 49682}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{190337d1-b8ca-4121-a639-6d472d16972a}\InfoTip,N/A
18,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 609802, 'time': 38.00001096725464, 'dport': 53, 'sport': 58773}","{'src': '192.168.56.40', 'dst': '23.14.186.68', 'offset': 242188, 'time': 16.162303924560547, 'dport': 443, 'sport': 49688}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{9e3995ab-1f9c-4f13-b827-48b24b6c7174}\InitFolderHandler,N/A
19,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 610089, 'time': 15.615242004394531, 'dport': 53, 'sport': 59059}","{'src': '192.168.56.40', 'dst': '40.90.23.153', 'offset': 306734, 'time': 20.53800392150879, 'dport': 443, 'sport': 49693}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0139D44E-6AFE-49F2-8690-3DAFCAE6FFB8}\PreCreate,N/A
20,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 610473, 'time': 2.8919620513916016, 'dport': 53, 'sport': 60139}","{'src': '192.168.56.40', 'dst': '40.90.23.153', 'offset': 313525, 'time': 23.61462903022766, 'dport': 443, 'sport': 49698}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7BE16610-1F7F-44AC-BFF0-83E15F2FFCA1}\LocalRedirectOnly,N/A
21,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 610769, 'time': 99.25673198699951, 'dport': 53, 'sport': 61720}","{'src': '192.168.56.40', 'dst': '40.90.23.153', 'offset': 430944, 'time': 32.57389998435974, 'dport': 443, 'sport': 49705}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0F214138-B1D3-4a90-BBA9-27CBC0C5389A}\Roamable,N/A
22,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 611071, 'time': 31.945395946502686, 'dport': 53, 'sport': 61778}","{'src': '192.168.56.40', 'dst': '52.177.166.224', 'offset': 437468, 'time': 102.9259741306305, 'dport': 443, 'sport': 49725}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A77F5D77-2E2B-44C3-A6A2-ABA601054A51}\LocalizedName,N/A
23,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 611491, 'time': 17.73807406425476, 'dport': 53, 'sport': 61831}","{'src': '192.168.56.40', 'dst': '52.177.166.224', 'offset': 446621, 'time': 103.20940709114075, 'dport': 443, 'sport': 49726}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Name,N/A
24,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 612104, 'time': 12.56164813041687, 'dport': 53, 'sport': 63537}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 456116, 'time': 13.167022943496704, 'dport': 443, 'sport': 49684}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{43668BF8-C14E-49B2-97C9-747784D784B7}\RelativePath,N/A
25,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 612425, 'time': 12.795289039611816, 'dport': 53, 'sport': 63794}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 463263, 'time': 14.685789108276367, 'dport': 443, 'sport': 49686}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{8AD10C31-2ADB-4296-A8F7-E4701232C972}\Security,N/A
26,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 612774, 'time': 6.940683126449585, 'dport': 53, 'sport': 64341}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 475121, 'time': 19.8301100730896, 'dport': 443, 'sport': 49689}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A990AE9F-A03B-4e80-94BC-9912D7504104}\Security,N/A
27,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '8.8.8.8', 'offset': 613089, 'time': 95.31117105484009, 'dport': 53, 'sport': 65356}","{'src': '192.168.56.40', 'dst': '52.191.219.104', 'offset': 482667, 'time': 28.963624000549316, 'dport': 443, 'sport': 49703}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{C1BAE2D0-10DF-4334-BEDD-7AA20B227A9D}\FolderTypeID,N/A
0,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 1238797, 'time': 5.7144060134887695, 'dport': 137, 'sport': 137}","{'src': '192.168.56.40', 'dst': '13.107.246.10', 'offset': 1244, 'time': 17.927265882492065, 'dport': 443, 'sport': 49696}",13.107.246.10,ctldl.windowsupdate.com,"{'ip': '', 'domain': 'DESKTOP-QNLTN06.local'}",572.0,lsass.exe,444.0,C:\Users\Administrador\AppData\Local\Temp\nse48B2.tmp,ext-ms-win-rtcore-ntuser-integration-l1-1-0.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B94237E7-57AC-4347-9151-B08C6C32D1F7}\DefinitionFlags,N/A
1,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '192.168.56.255', 'offset': 1244413, 'time': 9.907609939575195, 'dport': 138, 'sport': 138}","{'src': '192.168.56.40', 'dst': '13.107.4.52', 'offset': 12362, 'time': 2.607914924621582, 'dport': 80, 'sport': 49675}",13.107.4.52,displaycatalog.mp.microsoft.com,"{'ip': '191.232.139.2', 'domain': 'fe3.delivery.mp.microsoft.com'}",1860.0,7-ZipPortable_9.20_Rev_2.paf.exe,2588.0,C:\Users\Administrador\AppData\Local\Temp\nsf4951.tmp\System.dll,C:\Users\ADMINI~1\AppData\Local\Temp\nsf4951.tmp\System.dll,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E555AB60-153B-4D17-9F04-A5FE99FC15EC}\Name,N/A
2,N/A,N/A,N/A,"{'src': '192.168.56.40', 'dst': '224.0.0.251', 'offset': 1317289, 'time': 3.6739678382873535, 'dport': 5353, 'sport': 5353}","{'src': '192.168.56.40', 'dst': '13.74.179.117', 'offset': 13709, 'time': 28.06144690513611, 'dport': 443, 'sport': 49713}",13.74.179.117,download.windowsupdate.com,"{'ip': '200.41.11.126', 'domain': 'download.windowsupdate.com'}",N/A,N/A,N/A,C:\Users\Administrador\AppData\Local\Temp\nsf4951.tmp\InstallOptions.dll,SHFOLDER,N/A,N/A,HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Stream,N/A
